roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,far_mean,far_std,n_folds,dataset,domain,fs_hz,mode,label
0.7439611661094172,0.08364480132368896,0.8987661982928955,0.03910395615162919,0.34960892865304627,0.08990053068209662,0.006756756756756757,0.013513513513513514,4,cwru_48k,displacement,2000.0,boxcar,inner_race
0.7644351299325814,0.05483286250507856,0.9562938419932423,0.01753747691240038,0.4418982750909126,0.049324866621439485,0.006756756756756757,0.013513513513513514,4,cwru_48k,displacement,2000.0,boxcar,outer_race
0.7157929757741666,0.1609461248817334,0.8826357661130684,0.07424374412336948,0.36187625049747313,0.18552290277617434,0.006756756756756757,0.013513513513513514,4,cwru_48k,displacement,1000.0,boxcar,ball
0.7437753146715786,0.08127882222919977,0.8985792296169239,0.038321772465516435,0.34960892865304627,0.08990053068209662,0.006756756756756757,0.013513513513513514,4,cwru_48k,displacement,1000.0,boxcar,inner_race
0.7627645350244617,0.05721178784103192,0.9557331748755231,0.018045506500432774,0.4377070986203244,0.045578103298028964,0.006756756756756757,0.013513513513513514,4,cwru_48k,displacement,1000.0,boxcar,outer_race
0.6977100304369164,0.15020431772037965,0.8769652349185969,0.07222093316168796,0.3740879572390194,0.19245409260606508,0.02821939586645469,0.03264307563054593,4,cwru_48k,displacement,480.0,boxcar,ball
0.7418271404757892,0.07966178628620081,0.8970899402150311,0.03805386144700851,0.3832603919807697,0.09965013807362748,0.02821939586645469,0.03264307563054593,4,cwru_48k,displacement,480.0,boxcar,inner_race
0.7545881278829756,0.04752115097714357,0.9550113018154798,0.01681932533270747,0.45410757837443055,0.04150115990016274,0.02821939586645469,0.03264307563054593,4,cwru_48k,displacement,480.0,boxcar,outer_race
0.647841727125858,0.2768975380971776,0.8490521981740329,0.1475513615779317,0.4283206787486055,0.11540406304874834,0.11486486486486487,0.22972972972972977,4,cwru_48k,displacement,240.0,boxcar,ball
0.6632714915206966,0.1818602178749491,0.8597645376654304,0.08894885561454319,0.4455570086422929,0.15757612987195593,0.11486486486486487,0.22972972972972977,4,cwru_48k,displacement,240.0,boxcar,inner_race
0.7227578070014562,0.2073142671678442,0.9436615296128326,0.053467640929960904,0.5298661611639166,0.04146729366767815,0.11486486486486487,0.22972972972972977,4,cwru_48k,displacement,240.0,boxcar,outer_race
0.7032231515146493,0.10992346622539627,0.8776641802124526,0.06730063069873633,0.3152455062156501,0.15453757673340915,0.013513513513513514,0.02702702702702703,4,cwru_48k,displacement,120.0,boxcar,ball
0.7165497660827551,0.10233387504757432,0.8805694553128094,0.05766481407155121,0.30547848500504554,0.19066299243576929,0.013513513513513514,0.02702702702702703,4,cwru_48k,displacement,120.0,boxcar,inner_race
0.7338479647110523,0.05638151166028626,0.9502459165879847,0.02053373606497373,0.4394646906461722,0.042347223307901145,0.013513513513513514,0.02702702702702703,4,cwru_48k,displacement,120.0,boxcar,outer_race
0.6156684162965093,0.09656146167131167,0.8395137279202108,0.0668846490859271,0.2816923128219662,0.08924093760949121,0.048489666136724965,0.06407475184564712,4,cwru_48k,displacement,60.0,boxcar,ball
0.5789426532369069,0.029085189779716164,0.8077239793330271,0.03336626763683369,0.20135525148710326,0.10830565094380441,0.048489666136724965,0.06407475184564712,4,cwru_48k,displacement,60.0,boxcar,inner_race
0.6420209693561324,0.08216370174870621,0.9240141953706291,0.03500046198719352,0.3357650381746767,0.12875772150477535,0.048489666136724965,0.06407475184564712,4,cwru_48k,displacement,60.0,boxcar,outer_race
