roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,far_mean,far_std,n_folds,dataset,domain,fs_hz,mode,label
0.4944323189305888,0.07232773676214509,0.7898996430542891,0.03059250644081135,0.01060008833602426,0.004822899587842344,0.023529411764705882,0.02597576725390543,5,mafaulda,displacement,60.0,naive,horizontal_misalignment
0.7594068523552592,0.04168950287439972,0.9516414894801268,0.008049230438236783,0.3435091307741215,0.09767003008202024,0.023529411764705882,0.02597576725390543,5,mafaulda,displacement,60.0,naive,imbalance
0.490881239456031,0.04683791928724833,0.8415651126519729,0.012593598447014354,0.03438979318898454,0.01591053759429832,0.023529411764705882,0.02597576725390543,5,mafaulda,displacement,60.0,naive,vertical_misalignment
0.6211914549630813,0.09748865367365034,0.8592880223394026,0.04177636209185325,0.11597646099911792,0.05563701780813964,0.017516339869281045,0.020520169672964123,5,mafaulda,displacement,4000.0,boxcar,horizontal_misalignment
0.8894654371357362,0.04506883252599789,0.976304748647897,0.011859147557751068,0.5279744386372336,0.24968633506096802,0.017516339869281045,0.020520169672964123,5,mafaulda,displacement,4000.0,boxcar,imbalance
0.6917523609036458,0.10496324931358783,0.9213643790299191,0.028859025244999628,0.12070113042594754,0.033081318081613326,0.017516339869281045,0.020520169672964123,5,mafaulda,displacement,4000.0,boxcar,vertical_misalignment
0.6195698104279419,0.0976664607040148,0.8584379523372008,0.04195398414791404,0.11336314721567789,0.055048875157770356,0.017516339869281045,0.020520169672964123,5,mafaulda,displacement,2000.0,boxcar,horizontal_misalignment
0.8896382075502046,0.04408122232671612,0.9764065152508812,0.01149622700321157,0.5203286319841116,0.24571205369247004,0.017516339869281045,0.020520169672964123,5,mafaulda,displacement,2000.0,boxcar,imbalance
0.6916182594756535,0.10610503678692333,0.9212177914802082,0.02920739260832664,0.11972135960341448,0.03104092247757711,0.017516339869281045,0.020520169672964123,5,mafaulda,displacement,2000.0,boxcar,vertical_misalignment
0.620018030540522,0.09144668381513103,0.857902083712859,0.039320751175017946,0.10710919038731397,0.052202674066389176,0.019869281045751634,0.019501892397476354,5,mafaulda,displacement,1000.0,boxcar,horizontal_misalignment
0.9034362579469226,0.034135982873610846,0.980495036209305,0.008493638630755064,0.517504133970897,0.23280020501280063,0.019869281045751634,0.019501892397476354,5,mafaulda,displacement,1000.0,boxcar,imbalance
0.6879073391276579,0.11376282187586623,0.9201498585840426,0.03149410736907652,0.12116092605146096,0.02806363538351905,0.019869281045751634,0.019501892397476354,5,mafaulda,displacement,1000.0,boxcar,vertical_misalignment
0.5550359723577716,0.08615368858226527,0.8288749554459935,0.039735778973259715,0.08060687937055404,0.04001004369786198,0.021045751633986927,0.019511747092334945,5,mafaulda,displacement,480.0,boxcar,horizontal_misalignment
0.8546133354060845,0.04821918808486865,0.9668813121716987,0.01791934273954671,0.10372488082482256,0.02092102614624414,0.021045751633986927,0.019511747092334945,5,mafaulda,displacement,480.0,boxcar,imbalance
0.6336680364634872,0.1228411902924859,0.9008569892762137,0.04712923822425262,0.0671832557356613,0.0371850845135155,0.021045751633986927,0.019511747092334945,5,mafaulda,displacement,480.0,boxcar,vertical_misalignment
0.5062684224016404,0.08640302006744564,0.8117023740376392,0.04533646551028638,0.08191984985993714,0.04988391874842253,0.021176470588235293,0.02300894966542111,5,mafaulda,displacement,240.0,boxcar,horizontal_misalignment
0.8210750448936681,0.04817973794734868,0.9570760326202589,0.02038265916955699,0.09066857014134463,0.020253987570690305,0.021176470588235293,0.02300894966542111,5,mafaulda,displacement,240.0,boxcar,imbalance
0.5596128727286478,0.11610807932746436,0.8810556134197736,0.042305261858976005,0.06214093650865402,0.0335168696977819,0.021176470588235293,0.02300894966542111,5,mafaulda,displacement,240.0,boxcar,vertical_misalignment
0.5150881662871282,0.07616446042704157,0.8035699355688022,0.041848189113186864,0.07218770178056311,0.059519538397378315,0.026666666666666665,0.04086248165208066,5,mafaulda,displacement,120.0,boxcar,horizontal_misalignment
